Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"Muscat, Oman",4/5/2008,96.9,77.1,86.9,,92.9,0,,,9.2,235.5,,4.8,0.1,26.51,Clear
"Muscat, Oman",4/6/2008,91.5,77.1,84.1,,92.9,0,,,16.1,147.35,,4.3,1.3,47.88,Clear
"Muscat, Oman",4/7/2008,86.1,77.1,80.4,,93.7,0,,,18.3,170.25,,5.2,24,76.97,Clear
"Muscat, Oman",4/8/2008,84.3,77.1,79.6,,92.7,0,,,12.8,190,,4.8,30.6,82.56,Partially cloudy
"Muscat, Oman",4/9/2008,84.3,75.3,80,,92.7,0,,,10.3,200.95,,4.5,30.6,84.23,Partially cloudy
"Muscat, Oman",4/10/2008,84.3,77.1,80.9,,94.4,0,,,13.7,218.95,,4.5,27.7,84.67,Partially cloudy
"Muscat, Oman",4/11/2008,93.3,77.1,85.4,,96.6,0,,,12.8,299.85,,6,8.4,56.92,Clear
"Muscat, Oman",4/12/2008,93.3,73.5,88.1,,91.4,0,,,12.8,297.86,,6,1.2,30.51,Clear
"Muscat, Oman",4/13/2008,102.3,78.9,91.9,,99,0,,,19.5,283.45,,4.7,0.4,22.33,Clear
"Muscat, Oman",4/14/2008,95.1,84.3,88.1,,95.5,0,,,18.2,290.63,,4.4,26.8,27.33,Partially cloudy
"Muscat, Oman",4/15/2008,89.7,78.9,84.7,,89,0,,,11.4,265.19,,3.6,0.2,41.46,Clear
"Muscat, Oman",4/16/2008,87.9,77.1,82.6,,89.8,0,,,18.3,176.43,,2.7,5.3,60.29,Clear
"Muscat, Oman",4/17/2008,91.5,77.1,83.6,,94.4,0.01,,,11.4,167.53,,3.8,1.4,59.8,Rain
"Muscat, Oman",4/18/2008,89.7,78.9,83.6,,100.2,0,,,11.4,205,,4.1,2.6,66.61,Clear
"Muscat, Oman",4/19/2008,91.5,78.9,85.2,,97.4,0.04,,,9.2,181.88,,4.6,6.9,59.93,Rain
"Muscat, Oman",4/20/2008,89.7,78.9,83.8,,94.4,0,,,15,202.45,,2.6,0,59.26,Clear
"Muscat, Oman",4/21/2008,91.5,71.7,83,,95,0,,,12.8,203.63,,4.3,0,58.7,Clear
"Muscat, Oman",4/22/2008,94.7,78.9,84.6,,98,0.08,,,13.9,161.81,,4.1,0,48.01,Rain
"Muscat, Oman",4/23/2008,91.5,77.1,82.4,,95.4,0,,,9.2,298.12,,3.8,9.7,75.41,Clear
"Muscat, Oman",4/24/2008,93.3,75.3,82.8,,96.6,0.1,,,9.2,195.78,,3.8,1.7,69.87,Rain
"Muscat, Oman",4/25/2008,95.1,75.3,84.7,,94.4,0,,,11.3,210.13,,4.8,4.5,61.83,Clear
"Muscat, Oman",4/26/2008,98.7,78.9,89,,94.7,0,,,13.9,299.16,,4.9,1.2,35.46,Clear
"Muscat, Oman",4/27/2008,100.5,80.7,92.5,,96.1,0,,,12.8,296.44,,4.8,1.3,17.08,Clear
"Muscat, Oman",4/28/2008,100.5,82.5,93,,98,0,,,11.3,299.26,,5.2,0,14.7,Clear
"Muscat, Oman",4/29/2008,96.9,78.5,89,,97.4,0,,,11.3,236.37,,4.9,3.8,29.9,Clear
"Muscat, Oman",4/30/2008,98.7,80.7,88.7,,108.4,0,,,11.4,200.48,,5.6,3.8,54.5,Clear
"Muscat, Oman",5/1/2008,105.9,77.1,90.5,,105.3,0,,,11.4,234.4,,4.7,1.2,51.37,Clear
"Muscat, Oman",5/2/2008,100.5,82.5,93.7,,101.6,0,,,13.9,281.88,,4,2.2,29.07,Clear
"Muscat, Oman",5/3/2008,102.3,84.3,92.9,,98.7,0,,,13.9,285.83,,3.3,2.6,25.52,Clear
"Muscat, Oman",5/4/2008,102.3,89.7,94.7,,101.9,0,,,13.9,237,,3.3,0,25.87,Clear
"Muscat, Oman",5/5/2008,102.3,89.4,97.1,,110.6,0,,,15,287.5,,4.6,2.5,27,Clear
"Muscat, Oman",5/6/2008,107.7,91,99,,104.4,0,,,16.1,303.62,,5,21.4,21.7,Clear
"Muscat, Oman",5/7/2008,104.1,89.7,96.9,,101.3,0,,,9.2,282.48,,4.8,14.9,21.73,Clear
"Muscat, Oman",5/8/2008,102.3,85.6,93.9,,99.9,0,,,11.4,242.55,,3.3,2.8,22.49,Clear
"Muscat, Oman",5/9/2008,102.3,78.9,91.4,,102,0,,,9.2,204.07,,3.3,0,33.5,Clear
"Muscat, Oman",5/10/2008,102.3,82.5,95.2,,105.2,0,,,17.2,206.05,,4.5,0,36.2,Clear
"Muscat, Oman",5/11/2008,107.7,87.9,96.6,,110,0,,,19.5,174.81,,5.2,8.4,36.4,Clear
"Muscat, Oman",5/12/2008,107.7,86.1,100,,107.9,0,,,18.3,291.62,,5.9,2.2,21.71,Clear
"Muscat, Oman",5/13/2008,111.3,91.3,99.5,,107.9,0.01,,,13.9,234.82,,5.5,3.8,20.97,Rain
"Muscat, Oman",5/14/2008,105.9,94,99.5,,107.4,0,,,19.5,190.48,,4.9,8.8,25.93,Clear
"Muscat, Oman",5/15/2008,105.9,92.3,98.6,,105.3,0,,,18.3,262.09,,5.3,0,23.78,Clear
"Muscat, Oman",5/16/2008,104.1,87.5,95.7,,106,0,,,13.9,196.71,,5.8,0,32.99,Clear
"Muscat, Oman",5/17/2008,111.3,89.2,96.7,,115.6,0,,,13.9,225.68,,5.8,2.7,44.98,Clear
"Muscat, Oman",5/18/2008,105.9,87.5,95.7,,113.3,0,,,13.8,222.95,,5.8,0,40.49,Clear
"Muscat, Oman",5/19/2008,109.5,87.9,99.4,,105.1,0.02,,,10.3,280.05,,5,0,19.01,Rain
"Muscat, Oman",5/20/2008,104.1,92.7,99.4,,108.3,0,,,13.9,204.71,,4.8,0,24.1,Clear
"Muscat, Oman",5/21/2008,109.5,86.1,96.2,,112.6,0,,,18.2,221.55,,4.6,1.2,41.75,Clear
"Muscat, Oman",5/22/2008,98.7,82.5,89.9,,117.5,0,,,10.3,213.22,,4.9,0,62.06,Clear
"Muscat, Oman",5/23/2008,95.1,80.7,89.2,,114.7,0,,,13.9,183.14,,5,1.7,67.04,Clear
"Muscat, Oman",5/24/2008,96.9,84.3,92.4,,114.7,0,,,18.3,194.14,,4.7,2.6,51.09,Clear
"Muscat, Oman",5/25/2008,102.3,86.1,94.1,,110.6,0,,,20.8,232.8,,4.9,0,43.97,Clear
"Muscat, Oman",5/26/2008,98.7,84.3,91.4,,113.8,0,,,18.3,155.29,,5,4.8,58.92,Clear
"Muscat, Oman",5/27/2008,93.3,84.3,88.4,,114.7,0,,,10.3,267.18,,6.1,15.1,76.49,Clear
"Muscat, Oman",5/28/2008,96.9,87.6,92.6,,118.7,0,,,13.9,254.62,,6.2,9.6,58.45,Clear
"Muscat, Oman",5/29/2008,105.9,89.7,99.7,,115.2,0,,,20.8,274.76,,6.2,6.3,31.91,Clear
"Muscat, Oman",5/30/2008,109.5,96.5,102.3,,117.1,0,,,20.8,290.43,,6,5.1,27.06,Clear
"Muscat, Oman",5/31/2008,109.5,96.9,103.3,,117.1,0.01,,,15,291,,6,8.8,22.42,Rain
"Muscat, Oman",6/1/2008,109.5,96.9,103.8,,110.4,0,,,13.9,296.39,,5.6,2.5,16.17,Clear
"Muscat, Oman",6/2/2008,109.5,91.5,102.3,,109.7,0,,,16,216.79,,5.2,0,17.43,Clear
"Muscat, Oman",6/3/2008,109.5,89.7,99,,117.1,0,,,16.1,229.91,,4.4,0,36.17,Clear
"Muscat, Oman",6/4/2008,100.5,84.3,90.6,,124.2,0.01,,,20.8,179.57,,3.9,0,71.34,Rain
"Muscat, Oman",6/5/2008,93.3,83,87.6,,113.8,0,,,16.1,248.55,,4.8,12.6,77.42,Clear
"Muscat, Oman",6/6/2008,93.3,84,87.8,,111.2,0,,,16,197.77,,5.6,0.1,74.7,Clear
"Muscat, Oman",6/7/2008,95.1,82.7,88.1,,111.2,0,,,13.8,205.35,,5.7,4.6,75.17,Clear
"Muscat, Oman",6/8/2008,95.2,83.6,88.9,,113.8,0,,,13.7,146,,5.5,3.6,72.93,Clear
"Muscat, Oman",6/9/2008,95.1,84.5,89.1,,120.1,0,,,21.7,160.52,,4.6,12.2,73.34,Clear
"Muscat, Oman",6/10/2008,98.7,85.4,90.5,,124.2,0,,,13.9,198.25,,4.5,3,66.92,Clear
"Muscat, Oman",6/11/2008,93.3,86.1,90.3,,114.7,0,,,13.8,209.95,,3.4,40.7,64.77,Partially cloudy
"Muscat, Oman",6/12/2008,98.7,87.9,92.6,,113.1,0,,,11.4,111.21,,2.7,5.4,55.38,Clear
"Muscat, Oman",6/13/2008,100.5,86.1,93.7,,110,0.01,,,11.4,274.38,,3.9,1.3,47.63,Rain
"Muscat, Oman",6/14/2008,97.4,87.9,93.2,,110,0.01,,,10.3,299.47,,3.2,0,43.36,Rain
"Muscat, Oman",6/15/2008,98.7,87.9,94.3,,110.2,0,,,13.8,310.27,,3.6,0,42.17,Clear
"Muscat, Oman",6/16/2008,100.5,87.9,93.8,,114.7,0,,,11.4,260.95,,2.6,0,49.22,Clear
"Muscat, Oman",6/17/2008,102.3,86.1,94.3,,116.4,0,,,9.2,208,,2.1,0.1,55.73,Clear
"Muscat, Oman",6/18/2008,100.5,87.9,94.6,,115.6,0,,,11.4,164.05,,1.9,1.5,54.44,Clear
"Muscat, Oman",6/19/2008,100.5,91.5,95.7,,120.1,0,,,9.2,140.1,,1.7,3.5,49.68,Clear
"Muscat, Oman",6/20/2008,102.3,89.7,95.3,,123.1,0,,,9.2,126.26,,1.8,2.3,46.74,Clear
"Muscat, Oman",6/21/2008,102.3,87.9,93.7,,118.7,0,,,11.4,173.84,,1.7,0.1,63.4,Clear
"Muscat, Oman",6/22/2008,100.5,89.7,94.6,,126.8,0,,,8.1,178.07,,1.6,0,55.53,Clear
"Muscat, Oman",6/23/2008,105.9,91.5,97.7,,112.1,0,,,9.2,165.4,,3.2,0,31.71,Clear
"Muscat, Oman",6/24/2008,107.7,89.7,97.1,,122.5,0.08,,,9.2,180.58,,4.4,1.5,37.29,Rain
"Muscat, Oman",6/25/2008,109.5,89.9,100,,111.2,0,,,11.4,163.65,,5.1,1.7,23.8,Clear
"Muscat, Oman",6/26/2008,107.7,89.7,101.2,,108.9,0,,,16.1,232.5,,4.8,0,17.9,Clear
"Muscat, Oman",6/27/2008,116.7,89.7,98.1,,115.7,0,,,13.9,200.48,,5.4,0,40.52,Clear
"Muscat, Oman",6/28/2008,98.7,87.9,92.9,,139.2,0.2,,,11.4,153.09,,5.5,2.6,67.61,Rain
"Muscat, Oman",6/29/2008,98.7,87.9,92.8,,139.2,0,,,20.8,168.32,,4.8,2.5,72.92,Clear
"Muscat, Oman",6/30/2008,95.1,87.6,90.9,,124.2,0,,,15,187.5,,4.3,1.3,76.66,Clear
"Muscat, Oman",7/1/2008,93.3,86.1,89.7,,121.5,0,,,11.4,183,,4.4,2.5,75.72,Clear
"Muscat, Oman",7/2/2008,95.1,86.1,90.1,,126.1,0,,,9.2,187.39,,4.1,4.2,78.61,Clear
"Muscat, Oman",7/3/2008,100.5,87.7,91.8,,126.1,0,,,15,172.44,,3.4,11.5,71.43,Clear
"Muscat, Oman",7/4/2008,102.3,87.9,94.6,,112,0,,,13.8,136.47,,3.9,0.1,44.73,Clear
"Muscat, Oman",7/5/2008,104.1,86.1,94.9,,113.8,0,,,13.9,139.35,,3.9,1.1,40.27,Clear
"Muscat, Oman",7/6/2008,105.9,84.3,94,,126.8,0,,,18.2,160.95,,3.9,0,59.37,Clear
"Muscat, Oman",7/7/2008,96.9,87.2,91,,131.2,0,,,11.4,187.32,,4.5,2.6,75.88,Clear
"Muscat, Oman",7/8/2008,96.9,85.4,88.6,,122.6,0,,,15,120.19,,4.4,0.1,82.21,Clear
"Muscat, Oman",7/9/2008,95.1,86.1,89.5,,121.5,0.01,,,12.8,179.6,,4.7,6.7,76.86,Rain
"Muscat, Oman",7/10/2008,93.3,84.3,89,,117.5,0,,,13.8,176.47,,4.6,3.8,77,Clear
"Muscat, Oman",7/11/2008,94.9,85.4,90,,117.5,0,,,9.1,238,,4.8,1.8,74.61,Clear
"Muscat, Oman",7/12/2008,98.7,86.7,91.3,,128.8,0,,,16,89.65,,4.5,0.1,71.2,Clear
"Muscat, Oman",7/13/2008,91.5,84.9,87.5,,114.7,0,,,17.2,141.26,,4.2,0.1,79.63,Clear
"Muscat, Oman",7/14/2008,91.5,81.3,85.5,,111.2,0,,,19.5,110.27,,4.2,0,79.81,Clear
"Muscat, Oman",7/15/2008,87.9,80.7,83.9,,105.5,0,,,13.9,119.15,,3.7,10,82.74,Clear
"Muscat, Oman",7/16/2008,89.7,80.7,84.6,,105.5,0.01,,,16.1,167.91,,3.9,3.6,82.06,Rain
"Muscat, Oman",7/17/2008,87.9,78.9,83.4,,105.5,0.02,,,13.8,175.84,,4,9.2,86.35,Rain
"Muscat, Oman",7/18/2008,89.7,80,84.5,,108.4,0,,,13.8,200.29,,4.2,19.8,85.91,Clear
"Muscat, Oman",7/19/2008,93.3,80.7,85.7,,113.8,0.02,,,13.8,175.4,,4.9,17.7,84.28,Rain
"Muscat, Oman",7/20/2008,105.9,83.4,89.8,,113.8,0,,,11.4,152.05,,4.5,5.9,69.71,Clear
"Muscat, Oman",7/21/2008,91.5,82.7,85.9,,111.2,0,,,15,158.94,,3.8,14,83.46,Clear
"Muscat, Oman",7/22/2008,91.5,82.5,85.8,,111.8,0,,,16.1,164.1,,3.7,1.3,81.96,Clear
"Muscat, Oman",7/23/2008,89.7,82.5,85,,108.4,0,,,13.9,141.09,,4.5,0,82.39,Clear
"Muscat, Oman",7/24/2008,90.3,80.7,85.1,,108.4,0,,,9.2,157.73,,4.9,7.1,82.22,Clear
"Muscat, Oman",7/25/2008,93.3,82.5,86.9,,117.5,0,,,11.4,165.56,,4.9,1.3,80.6,Clear
"Muscat, Oman",7/26/2008,105.9,84.3,90.5,,117.5,0,,,19.5,145.94,,4.6,3.8,69.44,Clear
"Muscat, Oman",7/27/2008,91.5,84.3,88,,114.7,0,,,18.3,144.67,,4.2,9.3,77.87,Clear
"Muscat, Oman",7/28/2008,89.7,82.5,85.2,,108.4,0,,,13.9,190.43,,4.5,7.1,83.9,Clear
"Muscat, Oman",7/29/2008,91.5,82.5,86.3,,111.8,0,,,15.9,144.59,,4.5,4.4,79.5,Clear
"Muscat, Oman",7/30/2008,88.1,81,85.4,,105.5,0,,,16,173.89,,4.3,29,80.7,Partially cloudy
"Muscat, Oman",7/31/2008,94.3,83.1,87.9,,114.7,0,,,11.4,190.32,,4.1,42.3,75.47,Partially cloudy
"Muscat, Oman",8/1/2008,95.1,82.5,87.9,,120.1,0,,,13.8,198.9,,4.1,8.5,76.69,Clear
"Muscat, Oman",8/2/2008,91.5,79.9,85.4,,108.4,0,,,16,171.24,,4.5,3.2,78.73,Clear
"Muscat, Oman",8/3/2008,87.9,78.2,82.2,,100.2,0,,,11.4,169.89,,4.6,19,83.06,Clear
"Muscat, Oman",8/4/2008,87.9,78,81.4,,100.2,0.04,,,13.9,132.52,,4.8,60.3,82.09,"Rain, Partially cloudy"
"Muscat, Oman",8/5/2008,91.5,76.8,82,,100.5,0,,,24.2,116.79,,4.8,29.8,75.82,Partially cloudy
"Muscat, Oman",8/6/2008,87.9,75.3,80.3,,96.1,0,,,21.8,139.24,,5,13.6,80.44,Clear
"Muscat, Oman",8/7/2008,86.1,76.2,80.2,,93.7,0,,,11.4,143.87,,5.4,13.1,81.78,Clear
"Muscat, Oman",8/8/2008,86.1,76.7,80.8,,95.4,0,,,13.8,107.7,,5.8,7.6,83.28,Clear
"Muscat, Oman",8/9/2008,91.5,78.9,84.3,,102.9,0,,,15,208.82,,5,6.6,77.6,Clear
"Muscat, Oman",8/10/2008,93.3,80.4,86.1,,111.2,0,,,16,129.06,,4,8.8,76.41,Clear
"Muscat, Oman",8/11/2008,98.7,81.8,89.3,,115,0,,,10.3,135.25,,3.9,1.3,69.21,Clear
"Muscat, Oman",8/12/2008,102.5,88.4,94.5,,118.9,0,,,11.3,114.67,,3.9,4,54.14,Clear
"Muscat, Oman",8/13/2008,95.1,83.2,89.3,,116.4,0,,,17.2,91.75,,4.5,3.6,71.72,Clear
"Muscat, Oman",8/14/2008,89.9,80.7,85,,108.4,0,,,16.1,120,,4,11.7,83.95,Clear
"Muscat, Oman",8/15/2008,89.7,80.3,84.5,,108.4,0,,,15,147.28,,3.6,10.8,85.72,Clear
"Muscat, Oman",8/16/2008,89.7,78.9,83.4,,105.5,0,,,15,139.31,,3.9,3.8,83.99,Clear
"Muscat, Oman",8/17/2008,91.5,78.9,82.8,,108.1,0,,,18.3,145.05,,4.4,12.6,84.14,Clear
"Muscat, Oman",8/18/2008,87.9,77.1,82.4,,100.2,0,,,12.8,181.68,,5.1,13.4,82.99,Clear
"Muscat, Oman",8/19/2008,98.7,78.9,84,,105.5,0,,,16.1,137.37,,5.3,8.2,79.81,Clear
"Muscat, Oman",8/20/2008,87.9,78.6,82.3,,102.7,0.02,,,9.1,123,,4.4,15.1,86.68,Rain
"Muscat, Oman",8/21/2008,95.3,78.6,85.8,,108.4,0,,,13.8,143,,4.5,5.7,74.05,Clear
"Muscat, Oman",8/22/2008,98.7,81.3,86.9,,112.6,0,,,16.1,148.2,,4.8,10.1,74.41,Clear
"Muscat, Oman",8/23/2008,87.9,78.9,83.8,,105.5,0,,,15,108.11,,4.1,17.5,86.08,Clear
"Muscat, Oman",8/24/2008,87.9,80.7,83.4,,105.5,0,,,9.2,92.25,,4.1,8.1,85.52,Clear
"Muscat, Oman",8/25/2008,87.9,78.9,83.4,,105.5,0,,,11.4,98.42,,4.4,7.6,84.97,Clear
"Muscat, Oman",8/26/2008,87.9,77.1,83.6,,105.5,0,,,11.4,128.6,,4.5,2.5,80.35,Clear
"Muscat, Oman",8/27/2008,89.7,78.9,84.6,,108.4,0,,,13.8,106.12,,4.8,2.5,81.55,Clear
"Muscat, Oman",8/28/2008,89.7,80.7,84,,105.4,0,,,13.9,125.64,,5,0,81.98,Clear
"Muscat, Oman",8/29/2008,89.7,78.9,83.8,,105.5,0,,,13.8,133.86,,4.9,1.2,80.58,Clear
"Muscat, Oman",8/30/2008,87.9,78.9,82.6,,105.5,0,,,16.1,142.64,,4.8,2.5,85.64,Clear
"Muscat, Oman",8/31/2008,87.9,78.9,82.7,,102.7,0,,,13.9,95.07,,4.7,8.8,84.87,Clear
"Muscat, Oman",9/1/2008,89.7,78.9,83.2,,105.5,0,,,15,155.18,,4.8,16.8,83.22,Clear
"Muscat, Oman",9/2/2008,89.7,80.7,84.3,,105.5,0,,,12.8,102,,6,26.7,82.87,Partially cloudy
"Muscat, Oman",9/3/2008,90.2,80.7,85.3,,105.5,0,,,11.4,153.05,,6.1,22.6,79.79,Clear
"Muscat, Oman",9/4/2008,91.5,80.7,85.9,,107.7,0,,,9.2,144.55,,5.5,2.5,74.51,Clear
"Muscat, Oman",9/5/2008,93.3,78.9,85.7,,108.4,0,,,12.8,129.25,,5.6,0,71.35,Clear
"Muscat, Oman",9/6/2008,89.7,78.9,85.4,,111.8,0,,,11.4,191.59,,5.6,0,76.69,Clear
"Muscat, Oman",9/7/2008,93.3,82.5,85.1,,113.8,0,,,21.9,191.5,,4.6,8.8,83.57,Clear
"Muscat, Oman",9/8/2008,87.9,78.9,82.8,,105.5,0,,,13.9,221.91,,5.5,9.6,84.96,Clear
"Muscat, Oman",9/9/2008,89.7,76.4,82.9,,105.4,0,,,11.4,180.74,,4.6,2.5,79.71,Clear
"Muscat, Oman",9/10/2008,100.5,78.9,87.6,,105.4,0,,,10.3,147.9,,4.5,0,57.7,Clear
"Muscat, Oman",9/11/2008,98.7,82.5,90.4,,105.4,0,,,12.8,158.14,,5,0,51.05,Clear
"Muscat, Oman",9/12/2008,100.5,82.5,88.8,,113.8,0,,,11.4,180.7,,5.6,0.1,62.28,Clear
"Muscat, Oman",9/13/2008,96.9,84.3,90.4,,107.7,0,,,10.4,161.6,,5.2,3.2,58.88,Clear
"Muscat, Oman",9/14/2008,100.5,82.5,90.7,,110,0,,,9.2,159.06,,4.1,0.1,59.33,Clear
"Muscat, Oman",9/15/2008,105.9,86.1,92.5,,113.1,0,,,12.8,160.82,,4.2,1.9,53.87,Clear
"Muscat, Oman",9/16/2008,109.5,84.3,91.6,,110.9,0,,,11.4,183.06,,4.9,6.7,55.9,Clear
"Muscat, Oman",9/17/2008,101,84.3,90.9,,121.5,0,,,10.3,198.2,,4.1,0.1,64.88,Clear
"Muscat, Oman",9/18/2008,93.3,84.3,89,,108.1,0,,,8.1,164,,3.5,1.7,70.51,Clear
"Muscat, Oman",9/19/2008,91.5,82.5,86.8,,111.2,0,,,12.8,149.79,,3.5,3.3,76.79,Clear
"Muscat, Oman",9/20/2008,95.1,82.5,87.6,,111.8,0,,,9.2,183.05,,4,1.2,73.16,Clear
"Muscat, Oman",9/21/2008,100.5,82.5,89.3,,105.4,0,,,10.3,196.33,,4,0,63.77,Clear
"Muscat, Oman",9/22/2008,98.7,82.5,89.1,,110.2,0,,,11.4,165.89,,4.8,0.1,62.35,Clear
"Muscat, Oman",9/23/2008,93.3,80.7,87.5,,113.8,0,,,15,172.8,,5.3,0,73.79,Clear
"Muscat, Oman",9/24/2008,89.7,83.1,86.4,,111.8,0,,,16.1,180.14,,5.2,15.1,82.86,Clear
"Muscat, Oman",9/25/2008,93.3,83.9,86.6,,113.8,0,,,11.4,222.75,,5.5,20.9,81.53,Clear
"Muscat, Oman",9/26/2008,93.3,82.5,87.5,,111.2,0,,,9.2,143.48,,5.6,21.8,76.76,Clear
"Muscat, Oman",9/27/2008,102.3,82.5,91.3,,113.8,0,,,12.8,211.06,,6.3,9.7,53.77,Clear
"Muscat, Oman",9/28/2008,102.3,87.9,94.4,,105.5,0,,,10.3,171.26,,6.2,0,30.76,Clear
"Muscat, Oman",9/29/2008,100.5,84.3,91.7,,113.1,0,,,13.9,174.95,,5.5,2.5,42.62,Clear
"Muscat, Oman",9/30/2008,93.3,84.3,89.2,,113.8,0,,,15,220.17,,5.8,4.6,66.08,Clear
"Muscat, Oman",10/1/2008,91.5,80.7,86.8,,108.4,0,,,9.1,195.9,,6.8,11.7,74.35,Clear
"Muscat, Oman",10/2/2008,98.7,82.5,89.8,,110,0,,,9.2,213.79,,7,1.3,52.29,Clear
"Muscat, Oman",10/3/2008,98.7,82.5,90.1,,103.1,0,,,13.9,194.14,,6.2,0,41.59,Clear
"Muscat, Oman",10/4/2008,89.7,80.7,85.3,,102.8,0,,,13.8,234.47,,6.5,23,72.6,Clear
"Muscat, Oman",10/5/2008,96.5,80.7,87.2,,110.1,0,,,10.3,210,,6.4,15.1,70.03,Clear
"Muscat, Oman",10/6/2008,98.7,84.3,91.8,,105.4,0,,,10.3,262.06,,6.5,8.4,40.03,Clear
"Muscat, Oman",10/7/2008,100.5,82.5,91,,105.4,0,,,10.3,275.38,,6.2,12.1,47.42,Clear
"Muscat, Oman",10/8/2008,100.5,78.5,91.8,,102.2,0,,,11.4,277.72,,6.2,7.2,35.18,Clear
"Muscat, Oman",10/9/2008,98.7,80.7,92.3,,100.8,0,,,13.8,235.72,,6.2,2.5,25.15,Clear
"Muscat, Oman",10/10/2008,102.3,78.5,90.7,,105.3,0,,,13.9,150.35,,6.2,1.3,37.4,Clear
"Muscat, Oman",10/11/2008,91.5,78.9,85.6,,108.4,0,,,15,180.45,,6.2,8.6,76.93,Clear
"Muscat, Oman",10/12/2008,89.7,80.7,84.7,,105.4,0,,,11.4,209.33,,6.2,18.8,77.54,Clear
"Muscat, Oman",10/13/2008,98.7,77.1,89,,100.6,0,,,9.2,264,,6.2,1.3,46.56,Clear
"Muscat, Oman",10/14/2008,102.3,82.5,91.4,,97.5,0,,,16.1,268.3,,6,0,26.73,Clear
"Muscat, Oman",10/15/2008,95.1,80.7,89.1,,105.4,0,,,11.3,282.48,,5.9,0,44.01,Clear
"Muscat, Oman",10/16/2008,95.1,78.9,87.7,,105.3,0,,,15,190.65,,5.9,0,51.96,Clear
"Muscat, Oman",10/17/2008,95.1,77.1,85.6,,97.2,0,,,16.1,143.06,,4.6,0,57.05,Clear
"Muscat, Oman",10/18/2008,89.7,73.5,82,,100.2,0,,,11.4,174.67,,4.8,0,69.68,Clear
"Muscat, Oman",10/19/2008,89.7,75.3,83.8,,98.4,0,,,16.1,158.74,,4.9,3.8,49.92,Clear
"Muscat, Oman",10/20/2008,89.9,75.3,84.4,,98.4,0,,,12.8,158.38,,5.2,4.6,50.59,Clear
"Muscat, Oman",10/21/2008,89.7,77.1,84.3,,100.5,0,,,16.1,162.94,,6.1,17.2,56.25,Clear
"Muscat, Oman",10/22/2008,89.7,77.1,83.8,,95,0.09,,,13.9,169.58,,6.3,19.3,56.02,Rain
"Muscat, Oman",10/23/2008,89.7,74,82.3,,96.1,0,,,11.4,185.25,,6.2,3.6,63.72,Clear
"Muscat, Oman",10/24/2008,93.3,75.3,84.6,,93.6,0,,,10.3,171.78,,6.2,0,57.22,Clear
"Muscat, Oman",10/25/2008,95.1,71.7,84.7,,92,0,,,6.9,165.38,,6.2,0,40.68,Clear
"Muscat, Oman",10/26/2008,96.9,77.1,85.6,,95.5,0,,,9.2,200,,6,2.5,40.98,Clear
"Muscat, Oman",10/27/2008,96.9,75.3,87.3,,95.4,0,,,9.1,239.94,,5.7,0,26.04,Clear
"Muscat, Oman",10/28/2008,98.7,78.9,86.3,,97.4,0,,,11.4,179,,6.2,0,44.29,Clear
"Muscat, Oman",10/29/2008,95.1,78.9,85.8,,98.4,0,,,10.3,148.19,,6.2,0,52.94,Clear
"Muscat, Oman",10/30/2008,89.7,75.3,84.5,,101.7,0,,,15,171,,6.3,6.3,58.42,Clear
"Muscat, Oman",10/31/2008,89.7,75.3,83.5,,102.7,0,,,13.9,196.67,,6.5,15.1,71.65,Clear
"Muscat, Oman",11/1/2008,87.9,77.1,83.6,,98,0,,,15,186.75,,7,23,63.32,Clear
"Muscat, Oman",11/2/2008,87.9,75.3,82.1,,92.9,0,,,9.2,198.41,,6.3,0.1,57.51,Clear
"Muscat, Oman",11/3/2008,86.1,75.3,81.7,,93.7,0,,,15,168.6,,6.2,1.3,57.71,Clear
"Muscat, Oman",11/4/2008,91.5,73.5,82.6,,96.1,0,,,10.3,195.11,,6.3,3.4,59.53,Clear
"Muscat, Oman",11/5/2008,89.7,71.7,82.3,,94.4,0,,,9.1,210.06,,6.3,2.2,55.06,Clear
"Muscat, Oman",11/6/2008,91.5,73.5,82.3,,95.4,0,,,9.2,248.53,,6.9,2.4,52.05,Clear
"Muscat, Oman",11/7/2008,87.9,71.7,81.5,,95.4,0,,,10.3,166.91,,6.5,8.8,67.5,Clear
"Muscat, Oman",11/8/2008,86.1,75.3,81.1,,93.7,0,,,9.2,163.09,,6.5,21.8,71.1,Clear
"Muscat, Oman",11/9/2008,86.1,71.7,80.4,,92.1,0,,,8.1,213.24,,6.4,15.1,64.08,Clear
"Muscat, Oman",11/10/2008,86.1,73.5,80.4,,92.1,0,,,9.2,209.21,,6.4,12.4,68.49,Clear
"Muscat, Oman",11/11/2008,86.1,73.5,80.4,,90.8,0,,,9.2,203.06,,6.3,7.6,67.23,Clear
"Muscat, Oman",11/12/2008,86.1,75.3,80.4,,86.6,0,,,13.8,168.24,,6.4,10.1,61.98,Clear
"Muscat, Oman",11/13/2008,82.5,71.7,77.7,,84.1,0,,,23,156,,4.1,6.3,56.71,Clear
"Muscat, Oman",11/14/2008,80.7,69.9,76.8,,80.1,0,,,10.3,136.89,,5.9,0,47.08,Clear
